# z1_ini,z2_ini,a11,a12,a21,a22,t,z1,z2,sol_z1,sol_z2
1.0,1.0,-1.0,-2.0,1.0,-2.0,0.0,1.0,1.0,{'z1_solu': 'z1=-3*sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)', 'z2_solu': 'z2=sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)'}
1.0,1.0,-1.0,-2.0,1.0,-2.0,0.020202020202020204,0.9404100459157219,0.9796034206784614,{'z1_solu': 'z1=-3*sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)', 'z2_solu': 'z2=sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)'}
1.0,1.0,-1.0,-2.0,1.0,-2.0,0.04040404040404041,0.8828349338339174,0.9588548014922963,{'z1_solu': 'z1=-3*sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)', 'z2_solu': 'z2=sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)'}
1.0,1.0,-1.0,-2.0,1.0,-2.0,0.06060606060606061,0.8272473655002088,0.9378077058945461,{'z1_solu': 'z1=-3*sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)', 'z2_solu': 'z2=sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)'}
1.0,1.0,-1.0,-2.0,1.0,-2.0,0.08080808080808081,0.7736185001187398,0.9165130202054321,{'z1_solu': 'z1=-3*sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)', 'z2_solu': 'z2=sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)'}
1.0,1.0,-1.0,-2.0,1.0,-2.0,0.10101010101010102,0.7219180907406164,0.8950190304509392,{'z1_solu': 'z1=-3*sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)', 'z2_solu': 'z2=sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)'}
1.0,1.0,-1.0,-2.0,1.0,-2.0,0.12121212121212122,0.6721146148589243,0.8733714988011356,{'z1_solu': 'z1=-3*sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)', 'z2_solu': 'z2=sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)'}
1.0,1.0,-1.0,-2.0,1.0,-2.0,0.14141414141414144,0.6241753993441803,0.8516137395107031,{'z1_solu': 'z1=-3*sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)', 'z2_solu': 'z2=sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)'}
1.0,1.0,-1.0,-2.0,1.0,-2.0,0.16161616161616163,0.5780667398551627,0.8297866942706799,{'z1_solu': 'z1=-3*sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)', 'z2_solu': 'z2=sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)'}
1.0,1.0,-1.0,-2.0,1.0,-2.0,0.18181818181818182,0.533754014860878,0.8079290068866971,{'z1_solu': 'z1=-3*sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)', 'z2_solu': 'z2=sqrt(7)*exp(-3*t/2)*sin(sqrt(7)*t/2)/7 + exp(-3*t/2)*cos(sqrt(7)*t/2)'}
