# z1_ini,z2_ini,a11,a12,a21,a22,t,z1,z2,sol_z1,sol_z2
1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,{'z1_solu': 'z1=(5 + 3*sqrt(5))*exp(t*(1 - sqrt(5))/2)/10 + (5 - 3*sqrt(5))*exp(t*(1 + sqrt(5))/2)/10', 'z2_solu': 'z2=(sqrt(5) + 5)*exp(t*(1 - sqrt(5))/2)/10 + (5 - sqrt(5))*exp(t*(1 + sqrt(5))/2)/10'}
1.0,1.0,0.0,-1.0,-1.0,1.0,0.020202020202020204,0.9797965986546082,1.0002054489218595,{'z1_solu': 'z1=(5 + 3*sqrt(5))*exp(t*(1 - sqrt(5))/2)/10 + (5 - 3*sqrt(5))*exp(t*(1 + sqrt(5))/2)/10', 'z2_solu': 'z2=(sqrt(5) + 5)*exp(t*(1 - sqrt(5))/2)/10 + (5 - sqrt(5))*exp(t*(1 + sqrt(5))/2)/10'}
1.0,1.0,0.0,-1.0,-1.0,1.0,0.04040404040404041,0.9595848535659082,1.0008274612222097,{'z1_solu': 'z1=(5 + 3*sqrt(5))*exp(t*(1 - sqrt(5))/2)/10 + (5 - 3*sqrt(5))*exp(t*(1 + sqrt(5))/2)/10', 'z2_solu': 'z2=(sqrt(5) + 5)*exp(t*(1 - sqrt(5))/2)/10 + (5 - sqrt(5))*exp(t*(1 + sqrt(5))/2)/10'}
1.0,1.0,0.0,-1.0,-1.0,1.0,0.06060606060606061,0.9393562614400686,1.0018747943493735,{'z1_solu': 'z1=(5 + 3*sqrt(5))*exp(t*(1 - sqrt(5))/2)/10 + (5 - 3*sqrt(5))*exp(t*(1 + sqrt(5))/2)/10', 'z2_solu': 'z2=(sqrt(5) + 5)*exp(t*(1 - sqrt(5))/2)/10 + (5 - sqrt(5))*exp(t*(1 + sqrt(5))/2)/10'}
1.0,1.0,0.0,-1.0,-1.0,1.0,0.08080808080808081,0.9191021385068137,1.0033565598227847,{'z1_solu': 'z1=(5 + 3*sqrt(5))*exp(t*(1 - sqrt(5))/2)/10 + (5 - 3*sqrt(5))*exp(t*(1 + sqrt(5))/2)/10', 'z2_solu': 'z2=(sqrt(5) + 5)*exp(t*(1 - sqrt(5))/2)/10 + (5 - sqrt(5))*exp(t*(1 + sqrt(5))/2)/10'}
1.0,1.0,0.0,-1.0,-1.0,1.0,0.10101010101010102,0.8988136132561608,1.0052822342152326,{'z1_solu': 'z1=(5 + 3*sqrt(5))*exp(t*(1 - sqrt(5))/2)/10 + (5 - 3*sqrt(5))*exp(t*(1 + sqrt(5))/2)/10', 'z2_solu': 'z2=(sqrt(5) + 5)*exp(t*(1 - sqrt(5))/2)/10 + (5 - sqrt(5))*exp(t*(1 + sqrt(5))/2)/10'}
1.0,1.0,0.0,-1.0,-1.0,1.0,0.12121212121212122,0.8784816189495305,1.007661670509731,{'z1_solu': 'z1=(5 + 3*sqrt(5))*exp(t*(1 - sqrt(5))/2)/10 + (5 - 3*sqrt(5))*exp(t*(1 + sqrt(5))/2)/10', 'z2_solu': 'z2=(sqrt(5) + 5)*exp(t*(1 - sqrt(5))/2)/10 + (5 - sqrt(5))*exp(t*(1 + sqrt(5))/2)/10'}
1.0,1.0,0.0,-1.0,-1.0,1.0,0.14141414141414144,0.8580968858975355,1.0105051098433442,{'z1_solu': 'z1=(5 + 3*sqrt(5))*exp(t*(1 - sqrt(5))/2)/10 + (5 - 3*sqrt(5))*exp(t*(1 + sqrt(5))/2)/10', 'z2_solu': 'z2=(sqrt(5) + 5)*exp(t*(1 - sqrt(5))/2)/10 + (5 - sqrt(5))*exp(t*(1 + sqrt(5))/2)/10'}
1.0,1.0,0.0,-1.0,-1.0,1.0,0.16161616161616163,0.8376499334965086,1.013823193650703,{'z1_solu': 'z1=(5 + 3*sqrt(5))*exp(t*(1 - sqrt(5))/2)/10 + (5 - 3*sqrt(5))*exp(t*(1 + sqrt(5))/2)/10', 'z2_solu': 'z2=(sqrt(5) + 5)*exp(t*(1 - sqrt(5))/2)/10 + (5 - sqrt(5))*exp(t*(1 + sqrt(5))/2)/10'}
1.0,1.0,0.0,-1.0,-1.0,1.0,0.18181818181818182,0.8171310620155574,1.017626976220375,{'z1_solu': 'z1=(5 + 3*sqrt(5))*exp(t*(1 - sqrt(5))/2)/10 + (5 - 3*sqrt(5))*exp(t*(1 + sqrt(5))/2)/10', 'z2_solu': 'z2=(sqrt(5) + 5)*exp(t*(1 - sqrt(5))/2)/10 + (5 - sqrt(5))*exp(t*(1 + sqrt(5))/2)/10'}
